Current per trade price
30330.0
30348.9
30345.46
30367.09
30367.1
30360.08
30344.75
30370.0
30379.62
30375.03
30360.04
30362.51
30369.44
30360.03
30379.71
30355.0
30310.02
30347.76
30347.79
30350.0
30344.95
30328.57
30334.97
30349.99
30350.0
30340.01
30335.0
30335.03
30350.0
30367.47
30353.27
30355.01
30350.71
30365.0
30374.85
30360.0
30374.99
30374.99
30380.05
30410.54
30415.24
30395.92
30395.92
30385.01
30408.44
30380.0
30432.19
30405.0
30350.0
30344.99
30334.97
30344.99
30339.98
30318.0
30340.0
30325.0
30344.93
30335.0
30345.0
30367.49
30369.95
30364.97
30387.47
30382.75
30393.37
30385.01
30385.01
30375.87
30360.04
30345.0
30349.99
30339.99
30339.72
30339.22
30355.0
30362.97
30350.03
30350.05
30359.99
30359.91
30342.85
30335.01
30344.99
30344.99
30339.96
30339.96
30334.96
30340.0
30340.28
30344.97
30325.01
30325.02
30280.76
30265.0
30269.99
30265.51
30310.9
30295.0
30295.01
30304.95
30299.95
30284.69
30280.0
30284.79
30289.99
30285.69
30259.99
30264.98
30270.0
30265.0
30265.0
30264.99
30270.0
30274.99
30269.99
30269.99
30269.99
30260.0
30259.99
30229.99
30244.99
30249.76
30250.01
30266.6
30259.99
30235.0
30253.67
30229.97
30235.0
30240.0
30249.99
30240.03
30255.0
30255.97
30235.01
30230.0
30250.0
30225.01
30234.97
30225.02
30245.0
30218.75
30249.99
30230.01
30244.99
30249.99
30224.97
30224.99
30224.97
30230.0
30234.97
30238.2
30235.01
30225.01
30239.99
30230.01
30225.0
30224.97
30210.71
30205.67
30219.99
30200.99
30180.0
30189.99
30179.99
30199.96
30199.99
30169.77
30174.99
30159.99
30175.0
30175.0
30175.0
30165.0
30164.99
30190.0
30180.02
30201.37
30185.01
30185.01
30199.99
30190.0
30174.99
30135.18
30159.97
30168.26
30184.99
30174.97
30160.01
30170.01
30164.65
30168.76
30185.0
30184.97
30195.0
30194.42
30194.44
30195.1
30199.61
30195.01
30190.01
30195.0
30214.99
30218.78
30200.01
30195.01
30217.72
30217.72
30185.01
30195.0
30204.99
30199.98
30211.71
30211.71
30211.71
30195.0
30205.66
30204.99
30204.96
30199.62
30204.96
30213.87
30201.11
30214.22
30223.07
30220.02
30220.02
30239.73
30225.0
30220.0
30214.5
30212.63
30204.99
30201.37
30209.99
30210.03
30224.99
30210.02
30201.37
30210.5
30210.01
30225.0
30215.01
30229.93
30230.51
30220.01
30230.0
30225.03
30253.42
30235.0
30225.0
30231.87
30229.99
30222.72
30225.0
30231.71
30233.88
30247.39
30250.0
30245.14
30250.0
30225.0
30225.2
30239.97
30227.94
30244.29
30235.02
30235.03
30239.95
30232.77
30230.0
30236.26
30240.67
30226.61
30225.0
30230.0
30231.13
30239.97
30239.32
30255.28
30276.29
30301.19
30290.01
30295.0
30280.0
30280.0
30260.01
30249.76
30255.03
30260.01
30250.01
30253.78
30261.86
30269.94
30250.0
30255.0
30250.02
30257.11
30257.11
30245.06
30265.04
30275.0
30255.02
30248.97
30260.59
30260.0
30269.99
30271.23
30280.0
30270.03
30289.99
30290.0
30295.0
30299.99
30285.03
30295.88
30295.87
30295.87
30324.9
30320.02
30315.75
30324.99
30329.98
30333.59
30315.0
30329.99
30333.54
30328.53
30333.86
30350.0
30350.0
30334.99
30351.69
30364.4
30355.03
30379.99
30388.46
30390.0
30399.03
30340.0
30335.0
30339.99
30325.0
30315.0
30345.0
30351.26
30330.0
30351.26
30355.78
30340.02
30345.0
30371.13
30355.0
30350.0
30363.46
30371.59
30340.0
30372.59
30345.0
30339.99
30339.99
30339.99
30339.95
30329.94
30324.99
30309.99
30305.0
30299.99
30300.47
30299.97
30309.94
30309.14
30298.7
30314.99
30301.08
30329.97
30315.01
30320.01
30334.99
30335.1
30334.98
30315.0
30324.81
30305.01
30320.3
30315.0
30302.81
30324.99
30300.94
30293.95
30295.03
30304.54
30314.99
30314.99
30315.0
30316.84
30333.33
30333.12
30339.98
30288.31
30287.41
30301.98
30324.99
30324.97
30324.93
30331.9
30346.88
30349.95
30350.49
30354.99
30354.99
30355.56
30335.01
30350.01
30350.08
30345.07
30349.95
30349.95
30349.94
30344.99
30349.23
30344.99
30339.99
30334.97
30329.99
30330.43
30330.43
30330.43
30330.43
30330.43
30330.43
30338.35
30330.01
30344.99
30344.99
30345.0
30306.62
30303.55
30319.98
30328.45
30321.42
30329.25
30319.96
30335.0
30350.0
30360.58
30350.0
30360.58
30347.01
30355.0
30349.97
30325.02
30340.0
