Quantity,Price,Side
0.00013,30100.010000000002,SELL,1688707025159
0.00013,30047.11,BUY,1688707025520
0.00013,30100.010000000002,SELL,1688707085857
0.00013,30099.2,BUY,1688707086228
0.00013,30100.960000000003,SELL,1688707203505
0.00013,30075.48,BUY,1688707203885
0.00012,30100.03,SELL,1688707264518
0.00012,30074.47,BUY,1688707264785
0.00012,30130.01,SELL,1688707325283
0.00012,30121.08,BUY,1688707325532
0.00012,30150.010000000002,SELL,1688707441997
0.00012,30121.31,BUY,1688707442358
0.00012,30187.850000000002,SELL,1688708102039
0.00012,30113.54,BUY,1688708102468
0.00012,30190.01,SELL,1688708162950
0.00012,30093.48,BUY,1688708163444
0.00012,30200.114166666666,SELL,1688708223656
0.00012,30106.28,BUY,1688708224030
0.00012,30265.05,SELL,1688708883523
0.00012,30207.52,BUY,1688708883941
0.00012,30240.02,SELL,1688708944405
0.00012,30213.31,BUY,1688708944647
0.00012,30230.394999999997,SELL,1688709005141
0.00012,30205.61,BUY,1688709005496
0.0001,30239.989999999998,BUY,1688709065821
0.00011,30230.21,SELL,1688709126615
0.00011,30204.03,BUY,1688709126841
0.0001,30234.94,BUY,1688709187233
0.0001,30227.89,SELL,1688709187467
0.00013,30223.31,BUY,1688709542263
0.00013,30234.64,SELL,1688709542985
0.00012,30224.949999999997,BUY,1688709722046
0.00012,30219.969999999998,BUY,1688709783443
0.00011,30214.35,BUY,1688709844521
0.0001,30209.309999999998,BUY,1688709905280
0.0001,30219.999999999996,BUY,1688709966100
0.0001,30229.879999999997,BUY,1688710026325
0.0001,30232.5,SELL,1688710026683
0.00036,30215.069999999996,SELL,1688710087346
0.00036,30143.45,BUY,1688710087841
0.00035,30220.04,SELL,1688710148416
0.00035,30210.21,BUY,1688710148809
0.0001,30219.98,BUY,1688710209241
0.00035,30205.69,SELL,1688710270013
0.00035,30200.54,BUY,1688710270371
0.0001,30206.85,BUY,1688710330542
0.0001,30206.85,BUY,1688710391575
0.0001,30206.84,BUY,1688710452645
0.0001,30206.829999999998,BUY,1688710513393
0.0001,30206.84,BUY,1688710574355
0.0001,30211.359999999997,BUY,1688710635170
0.0001,30215.92,BUY,1688710696250
0.0001,30219.94,BUY,1688710757260
0.00033,30205.690000000002,SELL,1688710818129
0.00033,30185.73,BUY,1688710818504
0.0001,30217.109999999997,BUY,1688710878973
0.0001,30199.98,BUY,1688710939731
0.0001,30156.489999999998,BUY,1688711599556
0.00037,30150.010000000002,SELL,1688711660342
0.00037,30143.66,BUY,1688711660726
0.00036,30150.14,SELL,1688711721252
0.00036,30134.78,BUY,1688711721605
0.00037,30120.0,SELL,1688712381700
0.00037,30086.99,BUY,1688712382346
0.0001,30134.94,BUY,1688712442934
0.0001,30134.850000000002,BUY,1688712503448
0.0001,30171.85,SELL,1688712503799
0.00036,30135.01,SELL,1688712564226
0.00036,30132.74,BUY,1688712564449
0.00035,30140.05,SELL,1688712624938
0.00035,30133.4,BUY,1688712625299
0.0001,30149.989999999998,BUY,1688712685782
0.0001,30170.13,SELL,1688712686147
0.0001,30149.819999999996,BUY,1688712746331
0.0001,30139.989999999998,BUY,1688712806907
0.0001,30164.75,SELL,1688712807133
0.0001,30139.989999999998,BUY,1688712867610
0.0001,30146.6,SELL,1688712867842
0.0001,30144.510000000002,BUY,1688712928053
0.0001,30147.129999999997,BUY,1688713504968
0.00037,30101.01,SELL,1688713922012
0.00037,30085.82,BUY,1688713922559
0.00036,30115.01,SELL,1688714641812
0.00036,30090.28,BUY,1688714642381
0.00034,30115.009999999995,SELL,1688714702982
0.00034,30118.32,BUY,1688714703232
0.00034,30100.509999999995,SELL,1688714822536
0.00034,30086.59,BUY,1688714822919
0.00059,30100.009999999995,SELL,1688715482384
0.00058,30092.06,SELL,1688715543221
0.00058,30080.4,BUY,1688715543580
0.00018,30090.009999999995,SELL,1688715961608
0.00018,29965.83,BUY,1688715962426
0.00018,30083.979999999996,SELL,1688716022799
0.00018,30070.68,BUY,1688716023021
0.0001,30078.399999999998,BUY,1688716083545
0.0001,30142.79,SELL,1688716083898
0.0001,30054.989999999998,BUY,1688716144232
0.0001,30065.08,SELL,1688716144609
0.00026,30000.030000000002,SELL,1688716204915
0.00026,29969.94,BUY,1688716205154
0.00025,30015.309999999998,SELL,1688716265351
0.00025,30025.010000000002,SELL,1688716325788
0.00025,29998.26,BUY,1688716326032
0.00025,30025.010000000002,SELL,1688716386237
0.00025,30006.04,BUY,1688716386609
0.0001,30034.99,BUY,1688716447191
