Quantity,Price,Side
0.0001,30773.89,BUY,1688630641474
0.0001,30803.68,SELL,1688630882597
0.0001,30782.15,BUY,1688630883106
0.0001,30790.0,SELL,1688631001473
0.0001,30777.91,BUY,1688631001848
0.0001,30800.07,SELL,1688631062320
0.0001,30812.06,BUY,1688631062687
0.0001,30782.25,SELL,1688631301807
0.0001,30759.89,BUY,1688631302308
0.0001,30815.01,SELL,1688631482618
0.0001,30801.03,BUY,1688631482984
0.0001,30805.01,SELL,1688631724714
0.0001,30812.46,BUY,1688631725224
0.0001,30795.07,SELL,1688631901753
0.0001,30783.83,BUY,1688631902262
0.0001,30805.01,SELL,1688631962827
0.0001,30753.21,BUY,1688631963315
0.0001,30810.01,SELL,1688632102121
0.0001,30814.21,BUY,1688632102618
0.0001,30815.01,SELL,1688632162830
0.0001,30772.98,BUY,1688632163327
0.0001,30812.71,SELL,1688632261911
0.0001,30783.75,BUY,1688632262290
0.0001,30840.0,SELL,1688632366066
0.0001,30841.52,BUY,1688632366304
0.0001,30945.03,SELL,1688633026070
0.0001,30952.89,BUY,1688633026718
0.0001,30989.499999999996,SELL,1688633106504
0.0001,30989.42,BUY,1688633106754
0.0001,31000.009999999995,SELL,1688633167062
0.0001,30911.01,BUY,1688633167419
0.0001,31270.01,SELL,1688633827289
0.0001,31170.27,BUY,1688633827860
0.0001,31296.039999999997,SELL,1688634182175
0.0001,31295.86,BUY,1688634182728
0.0001,31275.01,SELL,1688634243520
0.0001,31278.74,BUY,1688634243753
0.0001,31275.6,SELL,1688634304477
0.0001,31275.31,BUY,1688634304721
0.0001,31285.1,SELL,1688634365367
0.0001,31283.9,BUY,1688634365869
0.0001,31285.01,SELL,1688634426782
0.0001,31243.26,BUY,1688634427025
0.0001,31285.21,SELL,1688634487380
0.0001,31266.63,BUY,1688634487625
0.0001,31309.999999999996,SELL,1688634902169
0.0001,31292.76,BUY,1688634902738
0.0001,31310.01,SELL,1688634963141
0.0001,31297.36,BUY,1688634963514
0.0001,31310.01,SELL,1688635082496
0.0001,31329.27,BUY,1688635082877
0.0001,31306.508,SELL,1688635143425
0.0001,31273.38,BUY,1688635143804
0.0001,31299.149999999998,SELL,1688635204567
0.0001,31272.39,BUY,1688635204945
0.0001,31299.99,SELL,1688635265408
0.0001,31289.3,BUY,1688635265771
0.0001,31292.789999999997,SELL,1688635381260
0.0001,31264.12,BUY,1688635381771
0.0001,31292.989999999998,SELL,1688635502022
0.0001,31282.28,BUY,1688635502380
0.0001,31310.02,SELL,1688635611320
0.0001,31307.19,BUY,1688635611696
0.0001,31335.01,SELL,1688635682900
0.0001,31326.8,BUY,1688635683281
0.0001,31335.0,SELL,1688635743870
0.0001,31267.31,BUY,1688635744102
0.0001,31339.999999999996,SELL,1688635804751
0.0001,31331.8,BUY,1688635805247
0.0001,31330.01,SELL,1688636123487
0.0001,31320.01,SELL,1688636281240
0.0001,31242.14,BUY,1688636281740
0.0001,31121.42,SELL,1688636461962
0.0001,31194.81,BUY,1688636462342
0.0001,31137.549999999996,SELL,1688636701727
0.0001,31109.66,BUY,1688636702090
0.0001,31171.509999999995,SELL,1688636762780
0.0001,31119.38,BUY,1688636763021
0.0001,31171.509999999995,SELL,1688636823333
0.0001,31192.36,BUY,1688636823843
0.0001,31134.129999999997,SELL,1688636884093
0.0001,31104.73,BUY,1688636884594
0.0001,31090.01,SELL,1688637301200
0.0001,31081.01,SELL,1688637362029
0.0001,31089.22,BUY,1688637362399
0.0001,31080.009999999995,SELL,1688637482074
0.0001,31063.63,BUY,1688637482295
0.0001,31081.39,SELL,1688637542585
0.0001,31077.08,BUY,1688637542820
0.0001,31060.01,SELL,1688637603444
0.0001,31038.29,BUY,1688637603672
0.0001,31065.010000000002,SELL,1688637664091
0.0001,31046.8,BUY,1688637664588
0.0001,31075.03,SELL,1688637725056
0.0001,31080.24,BUY,1688637725431
0.0001,31085.029999999995,SELL,1688637841993
0.0001,31005.85,BUY,1688637842506
0.0001,31070.0,SELL,1688638141362
0.0001,31021.06,BUY,1688638141778
0.0001,31067.989999999998,SELL,1688638202245
0.0001,31014.15,BUY,1688638202474
0.0001,31085.14,SELL,1688638321519
0.0001,31031.2,BUY,1688638322104
0.0001,31107.48,SELL,1688638441281
