symbol,orderId,orderListId,clientOrderId,price,origQty,executedQty,cummulativeQuoteQty,status,timeInForce,type,side,stopPrice,icebergQty,time,updateTime,isWorking,workingTime,origQuoteOrderQty,selfTradePreventionMode,preventedMatchId,preventedQuantity
BTCUSDT,1041248225,-1,HfrQ0baQELrDhRV5WDOsLT,30244.69,0.0001,0.0001,3.024469,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754114553,1688754114553,True,1688754114553,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248226,-1,aIy0wYBrsseSjNg0ziMSef,30256.01,0.0001,0.0001,3.025601,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754115053,1688759991522,True,1688754115053,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248345,-1,fcpWere8wp2AqOhPjDqMxP,30245.0,0.0001,0.0001,3.0245,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754175270,1688754175270,True,1688754175270,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248348,-1,E29nreBbQVaS27EBpfONy4,30265.44,0.0001,0.0001,3.026544,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754175763,1688761913827,True,1688754175763,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248493,-1,G9HcvBinNzKWmMXdMnLdlS,30244.989999999998,0.0001,0.0001,3.024499,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754236160,1688754236160,True,1688754236160,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248494,-1,CvYqbuAzsVHSQ7i2kdFsbM,30227.09,0.0001,0.0001,3.023001,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754236396,1688754236396,True,1688754236396,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248579,-1,X7iRftXO5RdNkhfeGqWXqH,30239.989999999998,0.0001,0.0001,3.023999,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754296681,1688754296681,True,1688754296681,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248581,-1,0xiQkHIXonXNOGMejVVGrn,30255.34,0.0001,0.0001,3.025534,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754297042,1688759991522,True,1688754297042,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248692,-1,pIU75KVDY2q5S3lKtEJNsa,30220.01,0.0001,0.0001,3.022001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754357484,1688754357484,True,1688754357484,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248694,-1,XJeuD2hGhF4McqjWtqlcqh,30227.63,0.0001,0.0001,3.022763,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688754357846,1688754357869,True,1688754357846,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248772,-1,LYnAMmvGdpbY1DiTx9eqaC,30220.01,0.0001,0.0001,3.022001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754418302,1688754418302,True,1688754418302,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248775,-1,1Smtvd8uIBLE0SNTuBRBsF,30209.2,0.0001,0.0001,3.02092,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688754418665,1688754482384,True,1688754418665,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248870,-1,uvCLyW0CjnzvI5utmIFeUg,30215.010000000002,0.0001,0.0001,3.021501,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754479228,1688754479228,True,1688754479228,0.0,EXPIRE_MAKER,,
BTCUSDT,1041248873,-1,SLvJY0v3gyIDvBZkvFFNfH,30223.51,0.0001,0.0001,3.022351,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688754479581,1688754479597,True,1688754479581,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249005,-1,CBVqMpFtsl494Q0QH94WSd,30214.97,0.0001,0.0001,3.021497,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754540237,1688754540237,True,1688754540237,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249008,-1,RXQ2F8lHd7ml7UAZ3cXAst,30252.45,0.0001,0.0001,3.025245,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754540735,1688759991522,True,1688754540735,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249103,-1,WIowNzTjTxcciF4ienxEnm,30204.989999999998,0.0001,0.0001,3.020499,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754601224,1688754601224,True,1688754601224,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249106,-1,EksEGSFKxS895dyZmXNuTI,30263.12,0.0001,0.0001,3.026312,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754601588,1688761910374,True,1688754601588,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249717,-1,0HtgZRhSexkyWFoxhMeQ8K,30210.03,0.0001,0.0001,3.021003,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754662266,1688754662266,True,1688754662266,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249720,-1,1xhJpfb3LSoSlce3YGoyna,30200.99,0.0001,0.0001,3.020099,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688754662648,1688754721769,True,1688754662648,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249844,-1,XQjCcLtj11CSEER2AWOW7e,30209.969999999998,0.0001,0.0001,3.020997,FILLED,GTC,MARKET,BUY,0.0,0.0,1688754723131,1688754723131,True,1688754723131,0.0,EXPIRE_MAKER,,
BTCUSDT,1041249846,-1,nAQdlR0Mvtivu4wm73icsd,30251.39,0.0001,0.0001,3.025139,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688754723495,1688759991522,True,1688754723495,0.0,EXPIRE_MAKER,,
BTCUSDT,1041250193,-1,dh4goI0HH88xkNni9N6uKT,30175.07,0.0001,0.0001,3.017507,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754783929,1688754783929,True,1688754783929,0.0,EXPIRE_MAKER,,
BTCUSDT,1041250199,-1,rQuNsBRKRMQmHeYctcf0mj,30112.93,0.0001,0.0001,3.011293,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688754784712,1688844198797,True,1688754784712,0.0,EXPIRE_MAKER,,
BTCUSDT,1041250418,-1,qPELDjM3MlqbiMiLpKgWcn,30180.01,0.0001,0.0001,3.018001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754845225,1688754845225,True,1688754845225,0.0,EXPIRE_MAKER,,
BTCUSDT,1041250503,-1,fD9WDFQE5K2lfxCF8vZpIu,30170.01,0.0001,0.0001,3.017001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754906153,1688754906153,True,1688754906153,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251016,-1,HP7y92mw8XPHuDgafk6Vop,30184.78,0.0001,0.0001,3.018478,FILLED,GTC,MARKET,SELL,0.0,0.0,1688754966883,1688754966883,True,1688754966883,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251017,-1,ipMwrXMxmWclucH60XL1MB,30152.95,0.0001,0.0001,3.015295,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688754967243,1688755187427,True,1688754967243,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251222,-1,BXp9l3hez9uzvj8t3u0VXX,30199.989999999998,0.0001,0.0001,3.019999,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755027564,1688755027564,True,1688755027564,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251223,-1,jsdHQp2y3g6C73D4u1X35w,30218.04,0.0001,0.0001,3.021804,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688755028070,1688757181326,True,1688755028070,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251403,-1,xJTRb6PyvCK2P4TCrHPPmf,30169.25,0.0001,0.0001,3.016925,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755088524,1688755088524,True,1688755088524,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251405,-1,RUoqNPIpaameKGH4JnmNMk,30161.08,0.0001,0.0001,3.016108,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755088892,1688755187221,True,1688755088892,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251531,-1,CiXt3Ii4HfkjwMDgZCtmos,30169.150999999998,0.0001,0.0001,3.0169151,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755149234,1688755149234,True,1688755149234,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251532,-1,Am4FysqUAIUnatKDhJ8po7,30150.7,0.0001,0.0001,3.01507,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755149604,1688755187868,True,1688755149604,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251788,-1,G1DbEv7zMJAwzOvnxTOvpu,30145.01,0.0001,0.0001,3.014501,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755209881,1688755209881,True,1688755209881,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251791,-1,ZexrTspMy5L6NLF4xKWCHe,30079.85,0.0001,0.0001,3.007985,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755210254,1688847072009,True,1688755210254,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251935,-1,nPb3XLGAfjFiPB8Lp3vp9R,30175.0,0.0001,0.0001,3.0175,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755270581,1688755270581,True,1688755270581,0.0,EXPIRE_MAKER,,
BTCUSDT,1041251944,-1,Ts9Zd91NxS4WPgIP6d1RG0,30221.33,0.0001,0.0001,3.022133,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688755270945,1688758542502,True,1688755270945,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252011,-1,l5igM7nULfn4IVz2uD9dZn,30165.03,0.0001,0.0001,3.016503,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755331403,1688755331403,True,1688755331403,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252015,-1,R9JsuruupXxi4qaKYxMB27,30126.66,0.0001,0.0001,3.012666,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755331636,1688844196713,True,1688755331636,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252117,-1,TG7KdRMPwIES03aFuoEDS5,30160.019999999997,0.0001,0.0001,3.016002,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755391848,1688755391848,True,1688755391848,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252131,-1,JwyBQkYNqUuHYCvFMpTyIe,30109.11,0.0001,0.0001,3.010911,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755392089,1688844198797,True,1688755392089,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252278,-1,vfK0mM8r8Yo3hGCeLLHYR2,30164.989999999998,0.0001,0.0001,3.016499,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755452609,1688755452609,True,1688755452609,0.0,EXPIRE_MAKER,,
